order_id,customer_id,gender,age,city,product_category,product_price,quantity,payment_method,order_date,total_amount
4146,1734,Female,63,Giza,Clothing,1742.31,1,Credit Card,2023-01-12,1742.31
4147,1570,Male,46,Aswan,Clothing,4790.3,3,Vodafone Cash,2023-02-14,14370.900000000001
4148,1246,Male,39,Cairo,Clothing,1086.87,4,Debit Card,2023-01-09,4347.48
4149,1639,Male,21,Giza,Sports,239.41,2,Credit Card,2023-01-01,478.82
4150,1794,Male,23,Aswan,Clothing,4368.51,3,Cash,2023-11-23,13105.53
4151,1836,Male,55,Cairo,Sports,3773.4,2,Vodafone Cash,2023-07-29,7546.8
4152,1536,Male,43,Giza,Clothing,1198.32,5,Cash,2023-02-23,5991.599999999999
4153,1130,Male,28,Cairo,Books,4924.47,5,Vodafone Cash,2023-04-14,24622.350000000002
4154,1352,Female,43,Cairo,Books,2536.29,4,Debit Card,2023-06-01,10145.16
4155,1195,Female,34,Alexandria,Electronics,4757.77,3,Debit Card,2023-01-10,14273.310000000001
4156,1792,Female,41,Mansoura,Clothing,2549.89,5,Vodafone Cash,2023-02-09,12749.449999999999
4157,1915,Female,45,Alexandria,Electronics,2385.78,1,Cash,2023-02-13,2385.78
4158,1929,Male,52,Cairo,Sports,2273.24,4,Cash,2023-09-25,9092.96
4159,1665,Male,48,Aswan,Electronics,1707.63,2,Cash,2023-10-05,3415.26
4160,1381,Male,30,Giza,Clothing,2691.82,3,Debit Card,2023-06-04,8075.460000000001
4161,1644,Female,52,Mansoura,Sports,2290.15,3,Vodafone Cash,2023-03-23,6870.450000000001
4162,1226,Male,33,Giza,Sports,231.9,1,Vodafone Cash,2023-07-16,231.9
4163,1700,Female,32,Aswan,Books,1339.15,5,Cash,2023-02-21,6695.75
4164,1475,Male,60,Mansoura,Sports,1104.96,3,Debit Card,2023-08-11,3314.88
4165,1476,Male,35,Alexandria,Sports,4343.81,1,Vodafone Cash,2023-02-28,4343.81
4166,1264,Male,64,Cairo,Electronics,3014.41,1,Vodafone Cash,2023-10-21,3014.41
4167,1371,Male,54,Aswan,Sports,3830.23,2,Cash,2023-10-03,7660.46
4168,1485,Female,58,Cairo,Home,4786.29,1,Cash,2023-11-30,4786.29
4169,1433,Female,44,Cairo,Books,3237.99,4,Vodafone Cash,2023-10-03,12951.96
4170,1645,Male,52,Giza,Books,4913.92,3,Debit Card,2023-12-23,14741.76
4171,1210,Female,62,Aswan,Sports,1593.23,4,Credit Card,2023-04-20,6372.92
4172,1571,Male,52,Cairo,Electronics,972.02,1,Vodafone Cash,2023-01-30,972.02
4173,1939,Male,45,Alexandria,Books,2046.38,1,Vodafone Cash,2023-04-17,2046.38
4174,1376,Male,56,Mansoura,Books,2380.46,4,Debit Card,2023-10-24,9521.84
4175,1394,Male,55,Aswan,Home,4482.04,2,Vodafone Cash,2023-12-06,8964.08
4176,1449,Female,26,Giza,Sports,2821.71,1,Credit Card,2023-11-23,2821.71
4177,1942,Male,29,Aswan,Books,1496.3,4,Debit Card,2023-11-15,5985.2
4178,1363,Male,32,Giza,Books,3726.04,4,Credit Card,2023-04-05,14904.16
4179,1875,Female,38,Mansoura,Books,2553.87,3,Credit Card,2023-10-12,7661.61
4180,1456,Male,52,Alexandria,Books,852.55,2,Vodafone Cash,2023-07-26,1705.1
4181,1724,Female,59,Cairo,Electronics,2905.26,5,Credit Card,2023-11-29,14526.300000000001
4182,1727,Male,50,Aswan,Clothing,4561.4,4,Vodafone Cash,2023-06-21,18245.6
4183,1225,Male,36,Giza,Home,4220.98,3,Vodafone Cash,2023-03-20,12662.939999999999
4184,1981,Male,40,Mansoura,Electronics,2954.71,5,Debit Card,2023-09-07,14773.55
4185,1130,Male,30,Cairo,Home,1916.56,3,Debit Card,2023-08-06,5749.68
4186,1587,Male,61,Mansoura,Books,480.54,3,Debit Card,2023-12-05,1441.6200000000001
4187,1475,Male,18,Alexandria,Home,2374.76,2,Vodafone Cash,2023-02-26,4749.52
4188,1797,Female,46,Cairo,Sports,3772.79,1,Credit Card,2023-05-27,3772.79
4189,1985,Male,41,Cairo,Sports,1833.35,2,Credit Card,2023-08-22,3666.7
4190,1276,Female,33,Cairo,Clothing,1215.46,5,Debit Card,2023-01-17,6077.3
4191,1155,Female,42,Giza,Clothing,4660.33,2,Debit Card,2023-07-16,9320.66
4192,1759,Male,40,Cairo,Home,4116.7,1,Vodafone Cash,2023-07-08,4116.7
4193,1217,Female,45,Mansoura,Electronics,3209.46,2,Cash,2023-05-12,6418.92
4194,1189,Male,64,Giza,Electronics,727.08,2,Cash,2023-09-05,1454.16
4195,1416,Female,33,Cairo,Books,767.3,2,Vodafone Cash,2023-05-30,1534.6
4196,1980,Male,60,Mansoura,Electronics,560.94,4,Cash,2023-07-21,2243.76
4197,1674,Female,55,Mansoura,Clothing,3100.67,4,Cash,2023-08-01,12402.68
4198,1691,Female,28,Aswan,Electronics,622.04,2,Cash,2023-08-05,1244.08
4199,1545,Male,20,Mansoura,Books,4221.0,1,Debit Card,2023-01-06,4221.0
4200,1040,Female,32,Alexandria,Sports,4965.18,1,Credit Card,2023-06-07,4965.18
4201,1306,Male,18,Cairo,Electronics,1863.42,1,Credit Card,2023-12-15,1863.42
4202,1942,Male,24,Cairo,Electronics,2295.67,1,Debit Card,2023-03-16,2295.67
4203,1337,Male,18,Cairo,Clothing,3572.75,3,Debit Card,2023-09-08,10718.25
4204,1313,Male,49,Mansoura,Home,4688.91,2,Debit Card,2023-10-31,9377.82
4205,1074,Male,26,Mansoura,Sports,4475.76,2,Cash,2023-02-15,8951.52
4206,1952,Female,46,Cairo,Home,335.08,3,Vodafone Cash,2023-12-08,1005.24
4207,1278,Female,43,Giza,Books,886.91,1,Vodafone Cash,2023-12-14,886.91
4208,1175,Female,40,Giza,Books,3785.26,5,Cash,2023-11-11,18926.300000000003
4209,1895,Male,62,Alexandria,Home,3460.02,5,Cash,2023-08-17,17300.1
4210,1661,Female,60,Aswan,Clothing,709.43,3,Debit Card,2023-07-01,2128.29
4211,1272,Female,46,Alexandria,Clothing,2535.22,5,Debit Card,2023-03-24,12676.099999999999
4212,1836,Female,55,Cairo,Clothing,3915.03,4,Credit Card,2023-05-25,15660.12
4213,1619,Female,50,Cairo,Sports,1132.96,2,Debit Card,2023-02-19,2265.92
4214,1650,Female,24,Cairo,Books,4362.87,5,Cash,2023-04-10,21814.35
4215,1861,Male,29,Aswan,Books,312.21,4,Credit Card,2023-12-09,1248.84
4216,1782,Male,48,Mansoura,Books,3921.87,2,Debit Card,2023-08-08,7843.74
4217,1858,Female,49,Aswan,Sports,3098.3,4,Credit Card,2023-05-19,12393.2
4218,1930,Male,37,Alexandria,Books,1610.24,2,Credit Card,2023-01-14,3220.48
4219,1288,Male,34,Mansoura,Home,3618.62,2,Debit Card,2023-01-13,7237.24
4220,1723,Female,53,Mansoura,Electronics,3922.71,5,Vodafone Cash,2023-12-10,19613.55
4221,1892,Female,20,Alexandria,Sports,4672.8,3,Cash,2023-09-07,14018.400000000001
4222,1271,Male,18,Mansoura,Electronics,1870.48,5,Cash,2023-12-02,9352.4
4223,1929,Female,44,Giza,Home,3445.78,1,Credit Card,2023-06-21,3445.78
4224,1065,Male,64,Alexandria,Clothing,3032.95,4,Vodafone Cash,2023-11-15,12131.8
4225,1482,Male,57,Alexandria,Clothing,2649.77,1,Vodafone Cash,2023-12-25,2649.77
4226,1935,Female,50,Giza,Clothing,4457.56,2,Debit Card,2023-04-16,8915.12
4227,1247,Male,37,Aswan,Sports,65.68,5,Debit Card,2023-07-08,328.40000000000003
4228,1155,Male,31,Aswan,Clothing,1446.45,1,Cash,2023-01-17,1446.45
4229,1046,Male,53,Aswan,Sports,2714.47,1,Debit Card,2023-02-19,2714.47
4230,1934,Female,22,Mansoura,Sports,932.55,1,Debit Card,2023-09-06,932.55
4231,1453,Female,40,Giza,Electronics,4543.94,2,Credit Card,2023-08-15,9087.88
4232,1200,Female,62,Alexandria,Clothing,3255.6,2,Vodafone Cash,2023-03-20,6511.2
4233,1659,Female,32,Alexandria,Books,2415.52,2,Vodafone Cash,2023-09-29,4831.04
4234,1123,Male,23,Alexandria,Clothing,4082.77,1,Debit Card,2023-08-01,4082.77
4235,1000,Female,50,Mansoura,Clothing,2281.89,4,Debit Card,2023-01-17,9127.56
4236,1967,Female,36,Mansoura,Clothing,2815.33,5,Debit Card,2023-12-12,14076.65
4237,1758,Female,30,Aswan,Books,63.62,5,Cash,2023-09-08,318.09999999999997
4238,1854,Female,46,Mansoura,Books,1860.22,2,Cash,2023-12-06,3720.44
4239,1639,Male,23,Aswan,Sports,737.01,1,Credit Card,2023-03-25,737.01
4240,1190,Male,32,Aswan,Books,3463.96,4,Cash,2023-07-16,13855.84
4241,1578,Male,33,Alexandria,Sports,2421.18,3,Vodafone Cash,2023-09-22,7263.539999999999
4242,1515,Female,41,Mansoura,Electronics,1543.7,2,Cash,2023-01-18,3087.4
4243,1441,Female,40,Aswan,Sports,2365.77,3,Vodafone Cash,2023-08-09,7097.3099999999995
4244,1920,Male,27,Giza,Clothing,1087.67,5,Cash,2023-11-27,5438.35
4245,1814,Female,58,Giza,Home,4629.18,5,Cash,2023-08-23,23145.9
4246,1805,Female,58,Mansoura,Home,317.16,4,Credit Card,2023-06-25,1268.64
4247,1142,Male,34,Alexandria,Clothing,4333.81,4,Debit Card,2023-03-13,17335.24
4248,1190,Male,61,Alexandria,Sports,2581.23,3,Debit Card,2023-04-01,7743.6900000000005
4249,1532,Female,62,Aswan,Clothing,3113.79,5,Debit Card,2023-11-18,15568.95
4250,1226,Female,47,Mansoura,Books,1547.9,4,Credit Card,2023-01-23,6191.6
4251,1312,Female,61,Giza,Sports,4835.15,4,Vodafone Cash,2023-08-01,19340.6
4252,1628,Male,63,Aswan,Clothing,1445.16,5,Cash,2023-10-21,7225.8
4253,1948,Male,27,Aswan,Books,2964.95,5,Credit Card,2023-05-08,14824.75
4254,1301,Male,36,Cairo,Books,4967.41,1,Vodafone Cash,2023-02-28,4967.41
4255,1653,Male,46,Mansoura,Sports,4411.42,4,Credit Card,2023-11-20,17645.68
4256,1995,Female,19,Aswan,Electronics,2704.83,3,Credit Card,2023-03-26,8114.49
4257,1459,Male,53,Giza,Electronics,4952.35,2,Vodafone Cash,2023-08-17,9904.7
4258,1400,Male,36,Cairo,Books,3521.78,2,Debit Card,2023-09-25,7043.56
4259,1550,Female,24,Giza,Electronics,1083.07,5,Cash,2023-04-22,5415.349999999999
4260,1392,Female,43,Alexandria,Books,2057.7,3,Debit Card,2023-04-26,6173.099999999999
4261,1866,Female,32,Cairo,Electronics,1705.74,1,Credit Card,2023-08-26,1705.74
4262,1763,Male,64,Cairo,Books,1752.87,4,Vodafone Cash,2023-02-21,7011.48
4263,1844,Female,55,Aswan,Books,3814.26,1,Credit Card,2023-03-25,3814.26
4264,1206,Female,20,Alexandria,Books,2942.1,3,Debit Card,2023-04-21,8826.3
4265,1209,Male,55,Aswan,Books,238.56,1,Debit Card,2023-07-19,238.56
4266,1114,Male,33,Mansoura,Home,4393.37,5,Debit Card,2023-08-07,21966.85
4267,1736,Female,19,Giza,Electronics,1519.14,2,Cash,2023-08-17,3038.28
4268,1645,Male,48,Giza,Books,4985.52,5,Debit Card,2023-11-13,24927.600000000002
4269,1250,Female,45,Aswan,Clothing,4773.24,4,Cash,2023-01-21,19092.96
4270,1218,Female,24,Giza,Sports,4705.63,5,Cash,2023-06-25,23528.15
4271,1406,Male,47,Giza,Clothing,4065.08,3,Debit Card,2023-02-25,12195.24
4272,1442,Female,60,Mansoura,Clothing,1142.04,3,Vodafone Cash,2023-10-18,3426.12
4273,1602,Male,24,Alexandria,Home,2686.53,4,Credit Card,2023-10-27,10746.12
4274,1353,Male,53,Cairo,Electronics,1160.3,4,Credit Card,2023-10-22,4641.2
4275,1887,Male,46,Aswan,Home,1335.39,2,Cash,2023-05-23,2670.78
4276,1557,Female,41,Aswan,Electronics,3074.21,1,Cash,2023-08-14,3074.21
4277,1549,Male,56,Mansoura,Books,252.13,2,Cash,2023-01-08,504.26
4278,1141,Male,21,Mansoura,Home,4848.82,5,Credit Card,2023-05-04,24244.1
4279,1611,Female,46,Cairo,Sports,4597.43,1,Cash,2023-09-03,4597.43
4280,1500,Female,61,Alexandria,Electronics,1934.8,4,Vodafone Cash,2023-04-11,7739.2
4281,1839,Female,22,Aswan,Home,2601.34,3,Vodafone Cash,2023-11-19,7804.02
4282,1701,Female,46,Mansoura,Sports,2357.29,5,Cash,2023-12-16,11786.45
4283,1546,Male,47,Aswan,Clothing,4416.89,2,Credit Card,2023-04-03,8833.78
4284,1658,Male,46,Giza,Books,3458.58,4,Debit Card,2023-09-11,13834.32
4285,1541,Male,43,Aswan,Books,1426.65,1,Credit Card,2023-03-21,1426.65
4286,1845,Female,36,Alexandria,Clothing,2261.86,1,Debit Card,2023-10-25,2261.86
4287,1506,Female,43,Alexandria,Home,2173.38,3,Debit Card,2023-01-31,6520.14
4288,1595,Male,54,Aswan,Clothing,4798.71,4,Cash,2023-11-26,19194.84
4289,1880,Female,44,Giza,Sports,917.79,4,Vodafone Cash,2023-10-26,3671.16
4290,1280,Female,47,Alexandria,Electronics,493.4,5,Cash,2023-10-09,2467.0
4291,1423,Male,47,Mansoura,Home,4409.06,5,Debit Card,2023-01-12,22045.300000000003
4292,1855,Male,20,Aswan,Electronics,4488.6,1,Cash,2023-05-07,4488.6
4293,1269,Female,60,Giza,Clothing,4365.11,2,Debit Card,2023-12-26,8730.22
4294,1153,Female,24,Mansoura,Books,2579.34,1,Cash,2023-07-06,2579.34
4295,1613,Female,26,Aswan,Electronics,3315.73,5,Vodafone Cash,2023-03-10,16578.65
4296,1726,Male,58,Giza,Electronics,2838.65,5,Vodafone Cash,2023-11-25,14193.25
4297,1661,Male,59,Mansoura,Books,393.77,5,Credit Card,2023-01-11,1968.85
4298,1943,Male,30,Alexandria,Electronics,2999.38,1,Debit Card,2023-10-30,2999.38
4299,1082,Male,32,Aswan,Electronics,117.39,4,Debit Card,2023-01-23,469.56
4300,1621,Male,22,Aswan,Books,1658.69,2,Cash,2023-12-03,3317.38
4301,1946,Female,46,Alexandria,Books,4664.85,2,Credit Card,2023-11-29,9329.7
4302,1898,Female,52,Cairo,Clothing,1555.02,5,Vodafone Cash,2023-07-28,7775.1
4303,1425,Female,44,Mansoura,Clothing,4702.14,3,Cash,2023-08-03,14106.420000000002
4304,1274,Male,44,Alexandria,Electronics,1288.16,1,Credit Card,2023-05-03,1288.16
4305,1712,Male,25,Aswan,Home,1607.08,4,Vodafone Cash,2023-03-14,6428.32
4306,1283,Male,49,Mansoura,Clothing,3160.62,5,Cash,2023-07-29,15803.099999999999
4307,1979,Female,37,Mansoura,Clothing,3820.05,3,Vodafone Cash,2023-11-07,11460.150000000001
4308,1172,Male,27,Cairo,Home,2531.87,5,Debit Card,2023-10-01,12659.349999999999
4309,1326,Male,30,Aswan,Home,4416.47,3,Credit Card,2023-04-04,13249.41
4310,1717,Female,46,Giza,Books,249.19,2,Vodafone Cash,2023-08-24,498.38
4311,1062,Male,52,Cairo,Clothing,4614.86,3,Credit Card,2023-06-03,13844.579999999998
4312,1072,Female,25,Cairo,Sports,1021.72,2,Cash,2023-10-01,2043.44
4313,1762,Male,46,Giza,Sports,4426.98,2,Credit Card,2023-08-01,8853.96
4314,1635,Male,48,Giza,Electronics,2034.27,1,Cash,2023-05-08,2034.27
4315,1374,Female,58,Cairo,Clothing,4172.15,3,Credit Card,2023-08-21,12516.449999999999
4316,1632,Female,47,Mansoura,Sports,3374.74,4,Cash,2023-02-10,13498.96
4317,1507,Female,39,Alexandria,Clothing,920.91,4,Cash,2023-10-16,3683.64
4318,1786,Female,38,Alexandria,Clothing,4594.34,3,Cash,2023-02-12,13783.02
4319,1942,Female,29,Cairo,Sports,1265.31,1,Vodafone Cash,2023-09-27,1265.31
4320,1397,Female,28,Mansoura,Clothing,1258.49,4,Debit Card,2023-11-10,5033.96
4321,1119,Male,19,Giza,Home,4080.19,5,Credit Card,2023-01-28,20400.95
4322,1933,Male,58,Cairo,Electronics,574.07,4,Debit Card,2023-09-27,2296.28
4323,1436,Female,19,Aswan,Books,1149.08,1,Debit Card,2023-03-15,1149.08
4324,1828,Male,51,Mansoura,Sports,2543.2,2,Debit Card,2023-05-25,5086.4
4325,1675,Female,20,Aswan,Books,4160.86,2,Debit Card,2023-06-11,8321.72
4326,1935,Male,33,Aswan,Electronics,780.05,2,Credit Card,2023-09-03,1560.1
4327,1464,Female,21,Cairo,Home,2760.96,1,Credit Card,2023-09-27,2760.96
4328,1285,Male,40,Mansoura,Home,3570.64,2,Debit Card,2023-07-30,7141.28
4329,1264,Male,37,Aswan,Home,4309.95,2,Credit Card,2023-10-07,8619.9
4330,1319,Male,42,Mansoura,Home,4681.05,1,Credit Card,2023-08-11,4681.05
4331,1672,Male,47,Alexandria,Sports,3933.97,5,Cash,2023-12-26,19669.85
4332,1375,Male,35,Aswan,Sports,3281.5,4,Credit Card,2023-03-11,13126.0
4333,1819,Female,59,Aswan,Clothing,2196.42,1,Vodafone Cash,2023-01-20,2196.42
4334,1088,Female,28,Mansoura,Clothing,604.95,1,Debit Card,2023-05-01,604.95
4335,1653,Female,46,Alexandria,Electronics,3563.2,3,Credit Card,2023-06-22,10689.599999999999
4336,1202,Male,34,Aswan,Clothing,4964.05,2,Debit Card,2023-02-03,9928.1
4337,1820,Female,43,Cairo,Electronics,3696.96,5,Credit Card,2023-03-12,18484.8
4338,1738,Male,40,Mansoura,Electronics,132.72,3,Debit Card,2023-02-02,398.15999999999997
4339,1954,Male,37,Mansoura,Electronics,2506.49,5,Vodafone Cash,2023-09-19,12532.449999999999
4340,1333,Male,62,Aswan,Home,3092.5,2,Credit Card,2023-09-29,6185.0
4341,1221,Female,19,Alexandria,Books,3463.89,2,Credit Card,2023-04-19,6927.78
4342,1040,Male,41,Aswan,Books,3612.64,2,Vodafone Cash,2023-01-23,7225.28
4343,1707,Female,48,Giza,Sports,2812.64,4,Credit Card,2023-05-26,11250.56
4344,1067,Female,44,Aswan,Electronics,1155.63,5,Debit Card,2023-01-14,5778.150000000001
4345,1987,Male,19,Giza,Home,4713.89,5,Vodafone Cash,2023-11-02,23569.45
4346,1775,Male,31,Cairo,Clothing,3498.5,3,Cash,2023-11-13,10495.5
4347,1513,Female,21,Mansoura,Clothing,1222.36,1,Debit Card,2023-02-05,1222.36
4348,1872,Female,30,Mansoura,Sports,1645.49,2,Credit Card,2023-09-28,3290.98
4349,1636,Female,53,Alexandria,Sports,4613.54,2,Debit Card,2023-09-18,9227.08
4350,1621,Female,52,Aswan,Electronics,4443.05,3,Vodafone Cash,2023-02-22,13329.150000000001
4351,1597,Female,61,Cairo,Electronics,2055.47,5,Credit Card,2023-02-17,10277.349999999999
4352,1936,Female,25,Giza,Clothing,239.62,4,Credit Card,2023-01-11,958.48
4353,1631,Male,19,Alexandria,Clothing,290.06,5,Vodafone Cash,2023-09-15,1450.3
4354,1126,Female,23,Cairo,Clothing,1455.4,4,Cash,2023-12-09,5821.6
4355,1254,Female,48,Cairo,Clothing,3164.15,4,Credit Card,2023-10-07,12656.6
4356,1694,Female,27,Giza,Books,2941.76,5,Credit Card,2023-07-29,14708.800000000001
4357,1015,Female,61,Giza,Electronics,3187.45,2,Credit Card,2023-11-20,6374.9
4358,1476,Male,38,Mansoura,Electronics,3600.55,4,Cash,2023-12-01,14402.2
4359,1061,Male,59,Aswan,Clothing,144.21,3,Debit Card,2023-01-12,432.63
4360,1880,Female,27,Alexandria,Home,570.17,3,Cash,2023-09-08,1710.5099999999998
4361,1431,Female,40,Aswan,Clothing,1829.44,4,Debit Card,2023-11-19,7317.76
4362,1669,Female,20,Alexandria,Sports,816.56,2,Credit Card,2023-06-09,1633.12
4363,1267,Male,49,Cairo,Home,422.83,4,Debit Card,2023-02-05,1691.32
4364,1034,Male,37,Giza,Sports,3222.77,3,Debit Card,2023-05-29,9668.31
4365,1778,Male,27,Giza,Home,4085.92,3,Debit Card,2023-07-17,12257.76
4366,1575,Male,46,Cairo,Sports,3775.5,5,Debit Card,2023-09-03,18877.5
4367,1493,Male,58,Cairo,Clothing,4094.35,2,Credit Card,2023-07-23,8188.7
4368,1561,Male,63,Alexandria,Clothing,3345.99,5,Vodafone Cash,2023-02-13,16729.949999999997
4369,1468,Female,51,Cairo,Home,3689.96,1,Cash,2023-11-11,3689.96
4370,1766,Male,54,Alexandria,Sports,1395.3,4,Debit Card,2023-11-15,5581.2
4371,1660,Male,37,Aswan,Books,4965.39,5,Credit Card,2023-07-25,24826.95
4372,1324,Female,25,Giza,Home,956.67,2,Credit Card,2023-08-29,1913.34
4373,1303,Male,24,Giza,Home,1111.74,4,Credit Card,2023-02-10,4446.96
4374,1275,Female,23,Giza,Electronics,1480.16,4,Credit Card,2023-03-17,5920.64
4375,1868,Male,28,Aswan,Home,4877.9,4,Debit Card,2023-07-21,19511.6
4376,1962,Female,61,Aswan,Books,4942.03,4,Cash,2023-12-29,19768.12
4377,1683,Female,35,Mansoura,Clothing,3984.72,4,Credit Card,2023-04-05,15938.88
4378,1928,Female,59,Alexandria,Sports,3163.84,2,Cash,2023-01-28,6327.68
4379,1200,Female,46,Alexandria,Electronics,2624.31,1,Cash,2023-05-24,2624.31
4380,1444,Female,42,Mansoura,Sports,4854.57,3,Cash,2023-02-28,14563.71
4381,1904,Male,38,Giza,Clothing,3493.33,1,Vodafone Cash,2023-05-09,3493.33
4382,1323,Male,63,Alexandria,Home,4726.41,3,Credit Card,2023-12-08,14179.23
4383,1034,Female,20,Alexandria,Books,1616.93,5,Credit Card,2023-01-01,8084.650000000001
4384,1976,Female,35,Giza,Electronics,1702.19,4,Credit Card,2023-10-14,6808.76
4385,1481,Female,41,Cairo,Books,4280.89,5,Cash,2023-01-22,21404.45
4386,1727,Male,64,Cairo,Books,791.78,5,Credit Card,2023-08-14,3958.8999999999996
4387,1479,Female,55,Mansoura,Books,4732.34,3,Credit Card,2023-07-23,14197.02
4388,1064,Female,27,Aswan,Books,2562.0,2,Cash,2023-07-06,5124.0
4389,1007,Female,44,Alexandria,Clothing,4635.75,4,Credit Card,2023-10-11,18543.0
4390,1300,Female,29,Alexandria,Books,1717.12,5,Debit Card,2023-11-28,8585.599999999999
4391,1342,Male,24,Mansoura,Books,3594.0,1,Vodafone Cash,2023-01-27,3594.0
4392,1430,Female,34,Mansoura,Clothing,2440.23,4,Debit Card,2023-12-09,9760.92
4393,1423,Female,18,Alexandria,Sports,3152.68,2,Debit Card,2023-05-09,6305.36
4394,1331,Male,43,Giza,Clothing,2546.64,4,Debit Card,2023-12-29,10186.56
4395,1437,Female,32,Giza,Home,4837.22,5,Cash,2023-04-05,24186.100000000002
4396,1587,Female,50,Aswan,Clothing,3475.92,1,Credit Card,2023-03-07,3475.92
4397,1173,Male,54,Alexandria,Sports,1294.03,5,Debit Card,2023-06-26,6470.15
4398,1558,Male,64,Alexandria,Home,4552.9,2,Debit Card,2023-10-02,9105.8
4399,1526,Male,48,Alexandria,Home,1505.45,3,Credit Card,2023-06-05,4516.35
4400,1872,Female,52,Alexandria,Electronics,1889.45,1,Cash,2023-01-19,1889.45
4401,1658,Female,18,Mansoura,Books,555.51,2,Debit Card,2023-11-16,1111.02
4402,1025,Male,25,Cairo,Home,4504.83,2,Credit Card,2023-02-27,9009.66
4403,1819,Male,29,Alexandria,Home,1466.25,5,Credit Card,2023-09-30,7331.25
4404,1604,Male,36,Cairo,Sports,1331.64,5,Vodafone Cash,2023-07-17,6658.200000000001
4405,1405,Female,42,Giza,Home,4605.3,5,Debit Card,2023-03-20,23026.5
4406,1231,Female,49,Aswan,Sports,4037.36,3,Debit Card,2023-02-10,12112.08
4407,1532,Male,29,Giza,Books,748.34,4,Vodafone Cash,2023-08-14,2993.36
4408,1818,Female,30,Alexandria,Electronics,3858.16,4,Credit Card,2023-09-18,15432.64
4409,1549,Male,45,Giza,Electronics,4569.51,5,Credit Card,2023-09-02,22847.550000000003
4410,1787,Female,18,Mansoura,Books,438.63,5,Debit Card,2023-01-23,2193.15
4411,1504,Female,23,Cairo,Books,4134.81,3,Debit Card,2023-07-16,12404.43
4412,1668,Female,25,Alexandria,Clothing,2759.73,4,Vodafone Cash,2023-08-24,11038.92
4413,1178,Female,21,Mansoura,Home,3362.53,3,Debit Card,2023-05-06,10087.59
4414,1131,Male,22,Cairo,Home,2489.63,2,Debit Card,2023-09-23,4979.26
4415,1822,Female,42,Mansoura,Home,3504.13,4,Cash,2023-11-20,14016.52
4416,1454,Female,39,Giza,Sports,218.78,5,Vodafone Cash,2023-05-20,1093.9
4417,1347,Male,45,Alexandria,Clothing,3825.4,1,Credit Card,2023-11-12,3825.4
4418,1539,Female,56,Giza,Home,215.05,2,Debit Card,2023-05-07,430.1
4419,1771,Male,40,Aswan,Sports,2303.73,1,Credit Card,2023-10-13,2303.73
4420,1405,Male,21,Alexandria,Sports,797.28,3,Debit Card,2023-04-24,2391.84
4421,1075,Female,21,Giza,Electronics,4126.69,3,Cash,2023-11-21,12380.07
4422,1940,Female,64,Alexandria,Sports,1602.62,3,Vodafone Cash,2023-01-13,4807.86
4423,1578,Male,38,Cairo,Books,2297.76,5,Vodafone Cash,2023-08-16,11488.800000000001
4424,1853,Male,54,Alexandria,Sports,2172.32,3,Credit Card,2023-01-09,6516.960000000001
4425,1491,Male,58,Alexandria,Books,3873.88,1,Cash,2023-05-26,3873.88
4426,1193,Female,19,Cairo,Books,2431.66,2,Credit Card,2023-06-12,4863.32
4427,1983,Male,24,Giza,Electronics,3955.34,5,Cash,2023-08-11,19776.7
4428,1161,Male,33,Alexandria,Electronics,413.87,2,Debit Card,2023-08-04,827.74
4429,1346,Male,34,Mansoura,Sports,998.39,3,Debit Card,2023-06-18,2995.17
4430,1950,Female,37,Alexandria,Electronics,2780.09,4,Cash,2023-01-26,11120.36
4431,1360,Male,40,Giza,Electronics,4738.09,5,Debit Card,2023-05-05,23690.45
4432,1768,Female,51,Cairo,Home,420.05,3,Vodafone Cash,2023-10-27,1260.15
4433,1583,Female,28,Giza,Sports,263.27,5,Cash,2023-09-07,1316.35
4434,1086,Male,51,Aswan,Sports,824.93,4,Cash,2023-01-10,3299.72
4435,1933,Female,50,Alexandria,Sports,3223.71,1,Credit Card,2023-04-15,3223.71
4436,1261,Male,43,Alexandria,Electronics,2025.01,1,Cash,2023-04-16,2025.01
4437,1213,Female,19,Cairo,Electronics,4136.48,1,Credit Card,2023-01-01,4136.48
4438,1664,Female,40,Alexandria,Books,406.07,4,Cash,2023-07-01,1624.28
4439,1721,Male,58,Mansoura,Clothing,1022.25,2,Vodafone Cash,2023-10-29,2044.5
4440,1912,Male,39,Mansoura,Clothing,1535.13,4,Vodafone Cash,2023-05-21,6140.52
4441,1572,Male,51,Giza,Clothing,3152.31,4,Vodafone Cash,2023-08-18,12609.24
4442,1779,Female,32,Cairo,Home,3441.6,3,Credit Card,2023-03-05,10324.8
4443,1261,Female,27,Aswan,Electronics,664.81,1,Credit Card,2023-03-19,664.81
4444,1729,Male,32,Giza,Books,4721.83,5,Debit Card,2023-08-20,23609.15
4445,1282,Male,59,Cairo,Books,1738.17,2,Credit Card,2023-03-28,3476.34
4446,1647,Female,46,Cairo,Clothing,3580.19,5,Credit Card,2023-07-02,17900.95
4447,1466,Female,40,Giza,Home,2644.83,3,Vodafone Cash,2023-11-15,7934.49
4448,1379,Female,34,Giza,Home,1152.65,3,Cash,2023-05-26,3457.9500000000003
4449,1361,Male,26,Alexandria,Clothing,4238.83,2,Credit Card,2023-11-13,8477.66
4450,1448,Female,53,Aswan,Clothing,4100.28,5,Debit Card,2023-04-02,20501.399999999998
